,0
11421,(1.0000000000000189+0j)
11422,(1.000000000000015+0j)
11423,(1.0000000000000164+0j)
11424,(1.000000000000012+0j)
11425,(1.00000000000001+0j)
11426,(1.0000000000000144+0j)
11427,(1.0000000000000135+0j)
11428,(1.000000000000019+0j)
11429,(1.0000000000000149+0j)
11430,(1.0000000000000107+0j)
11431,(1.0000000000000004+0j)
11432,(0.9999999999999994+0j)
11433,(0.9999999999999986+0j)
11434,(0.9999999999999987+0j)
11435,(1.0000000000000018+0j)
11436,(0.9999999999999942+0j)
11437,(1.0000000000000084+0j)
11438,(0.9999999999999967+0j)
11439,(1.000000000000006+0j)
11440,(0.9999999999999979+0j)
11441,(1.0000000000000036+0j)
11442,(1.0000000000000042+0j)
11443,(1.0000000000000038+0j)
11444,(1.000000000000001+0j)
11445,(1.000000000000003+0j)
11446,(1.0000000000000002+0j)
11447,(1+0j)
11448,(1.0000000000000104+0j)
11449,(1.0000000000000095+0j)
11450,(1.000000000000009+0j)
11451,(1.00000000000001+0j)
11452,(1.0000000000000104+0j)
11453,(1.000000000000009+0j)
11454,(1.0000000000000082+0j)
11455,(1.0000000000000069+0j)
11456,(1.0000000000000075+0j)
11457,(1.0000000000000058+0j)
11458,(1.0000000000000067+0j)
11459,(1.0000000000000053+0j)
11460,(1.0000000000000009+0j)
11461,(1+0j)
11462,(1.0000000000000024+0j)
11463,(1.0000000000000109+0j)
11464,(0.9999999999999973+0j)
11465,(0.999999999999997+0j)
11466,(1.0000000000000104+0j)
11467,(1.0000000000000118+0j)
11468,(0.9999999999999996+0j)
11469,(1.000000000000009+0j)
11470,(1.0000000000000107+0j)
11471,(1.0000000000000038+0j)
11472,(1.000000000000001+0j)
11473,(0.9999999999999996+0j)
11474,(1.0000000000000047+0j)
11475,(1.0000000000000082+0j)
11476,(1.0000000000000069+0j)
11477,(1.0000000000000033+0j)
11478,(1.0000000000000004+0j)
11479,(1.000000000000015+0j)
11480,(1.0000000000000133+0j)
11481,(1.0000000000000115+0j)
11482,(1.0000000000000115+0j)
11483,(1.0000000000000087+0j)
11484,(1.0000000000000036+0j)
11485,(1.0000000000000087+0j)
11486,(1.0000000000000093+0j)
11487,(1.0000000000000064+0j)
11488,(1.000000000000005+0j)
11489,(0.9999999999999976+0j)
11490,(1.0000000000000093+0j)
11491,(1.0000000000000078+0j)
11492,(1.0000000000000113+5.352203324065628e-16j)
11493,(1.0000000000000113-5.352203324065628e-16j)
11494,(1.0000000000000155+0j)
11495,(1.0000000000000333+0j)
11496,(1.0000000000000346+0j)
11497,(1.0000000000000344+0j)
11498,(1.000000000000017+0j)
11499,(1.0000000000000309+3.554858580968411e-16j)
11500,(1.0000000000000309-3.554858580968411e-16j)
11501,(1.0000000000000286+0j)
11502,(1.0000000000000273+0j)
11503,(1.0000000000000266+0j)
11504,(1.0000000000000249+0j)
11505,(1.0000000000000235+0j)
11506,(1.0000000000000198+0j)
11507,(1.0000000000000229+0j)
11508,(1.0000000000000215+3.672752419451532e-16j)
11509,(1.0000000000000215-3.672752419451532e-16j)
11510,(1.0000000000000133+0j)
11511,(1.000000000000018+0j)
11512,(1.000000000000021+0j)
11513,(1.0000000000000224+0j)
11514,(1.0000000000000162+0j)
11515,(1.0000000000000187+0j)
11516,(1.000000000000012+0j)
11517,(1.0000000000000138+0j)
11518,(1.000000000000015+0j)
11519,(1.0000000000000238+0j)
11520,(1.0000000000000198+0j)
11521,(1.0000000000000182+0j)
11522,(1.0000000000000235+0j)
11523,(1.0000000000000215+0j)
11524,(2.9999999999999987+0j)
11525,(1.0000000000000175+0j)
11526,(0.9999999999999979+0j)
11527,(1.0000000000000144+0j)
11528,(1.0000000000000149+0j)
11529,(0.9999999999999959+0j)
11530,(0.9999999999999977+0j)
11531,(1.0000000000000022+0j)
11532,(1.0000000000000013+0j)
11533,(1.0000000000000033+0j)
11534,(1.000000000000005+0j)
11535,(1.0000000000000058+0j)
11536,(1.0000000000000082+0j)
11537,(1.0000000000000024+0j)
11538,(1.0000000000000093+0j)
11539,(1.0000000000000169+5.523442980215149e-16j)
11540,(1.0000000000000169-5.523442980215149e-16j)
11541,(1.0000000000000162+0j)
11542,(1.0000000000000138+0j)
11543,(1.0000000000000082+0j)
11544,(1.0000000000000073+0j)
11545,(1.0000000000000044+0j)
11546,(1.0000000000000062+0j)
11547,(1.0000000000000075+0j)
11548,(1.0000000000000033+0j)
11549,(1.0000000000000233+0j)
11550,(1.0000000000000209+0j)
11551,(1.000000000000021+0j)
11552,(1.0000000000000053+0j)
11553,(1.0000000000000089+0j)
11554,(1.0000000000000204+0j)
11555,(1.0000000000000169+2.6993110843592827e-16j)
11556,(1.0000000000000169-2.6993110843592827e-16j)
11557,(1.0000000000000153+0j)
11558,(1.000000000000013+0j)
11559,(1.0000000000000122+0j)
11560,(1.0000000000000144+0j)
11561,(1.0000000000000129+0j)
11562,(1.0000000000000238+0j)
11563,(1.0000000000000102+0j)
11564,(1.0000000000000107+0j)
11565,(1.0000000000000064+0j)
11566,(0.9999999999999992+0j)
11567,(1.0000000000000164+0j)
11568,(1.0000000000000218+0j)
11569,(1.000000000000006+0j)
11570,(1.0000000000000229+0j)
11571,(1.0000000000000047+0j)
11572,(1.0000000000000169+0j)
11573,(1.000000000000032+0j)
11574,(1.0000000000000144+0j)
11575,(1.0000000000000158+0j)
11576,(1.0000000000000127+0j)
11577,(1.0000000000000124+0j)
11578,(1.0000000000000109+0j)
11579,(1.0000000000000127+0j)
11580,(1.0000000000000169+0j)
11581,(1.0000000000000235+0j)
11582,(1.000000000000021+0j)
11583,(1.0000000000000175+0j)
11584,(1.0000000000000184+0j)
11585,(1.0000000000000202+0j)
11586,(1.0000000000000209+0j)
11587,(1.000000000000018+0j)
11588,(1.0000000000000147+0j)
11589,(1.000000000000012+0j)
11590,(1.0000000000000133+0j)
11591,(1.0000000000000113+0j)
11592,(1.000000000000005+0j)
11593,(1.0000000000000062+0j)
11594,(1.0000000000000084+0j)
11595,(1.0000000000000115+0j)
11596,(1.0000000000000102+0j)
11597,(1.0000000000000104+0j)
11598,(1.0000000000000144+0j)
11599,(1.0000000000000213+0j)
11600,(1.0000000000000178+0j)
11601,(1.0000000000000269+0j)
11602,(1.0000000000000226+0j)
11603,(1.0000000000000207+0j)
11604,(1.0000000000000202+0j)
11605,(1.0000000000000107+2.832163108974883e-16j)
11606,(1.0000000000000107-2.832163108974883e-16j)
11607,(1.0000000000000153+0j)
11608,(1.0000000000000124+0j)
11609,(0.9999999999999981+0j)
11610,(1.0000000000000013+0j)
11611,(1.000000000000008+0j)
11612,(1.0000000000000133+0j)
11613,(1.0000000000000113+0j)
11614,(1.0000000000000078+0j)
11615,(1.000000000000007+0j)
11616,(1.0000000000000067+0j)
11617,(1.000000000000015+0j)
11618,(1.000000000000014+0j)
11619,(0.9999999999999961+0j)
11620,(0.999999999999996+0j)
11621,(1.0000000000000053+0j)
11622,(1.0000000000000062+0j)
11623,(1.0000000000000084+0j)
11624,(1.0000000000000087+0j)
11625,(1.0000000000000027+7.333487736733562e-16j)
11626,(1.0000000000000027-7.333487736733562e-16j)
11627,(1.0000000000000042+0j)
11628,(1.0000000000000027+0j)
11629,(1.0000000000000004+0j)
11630,(1.0000000000000033+0j)
11631,(1.0000000000000162+0j)
11632,(1.0000000000000195+0j)
11633,(1.000000000000015+0j)
11634,(1.0000000000000098+0j)
11635,(0.9999999999999989+0j)
11636,(0.9999999999999998+0j)
11637,(1.0000000000000016+0j)
11638,(1.0000000000000104+0j)
11639,(1.000000000000005+0j)
11640,(1.0000000000000067+0j)
11641,(1.0000000000000075+0j)
11642,(1.0000000000000056+0j)
11643,(1.0000000000000033+0j)
11644,(1.0000000000000024+0j)
11645,(1.0000000000000067+0j)
11646,(1.0000000000000095+0j)
11647,(1.0000000000000089+0j)
11648,(1.000000000000004+0j)
11649,(3.612566273912574e-17+2.9497686407610473e-16j)
11650,(3.612566273912574e-17-2.9497686407610473e-16j)
11651,(2.210570742206323e-16+0j)
11652,(-5.687134205222626e-17+4.416757274674811e-17j)
11653,(-5.687134205222626e-17-4.416757274674811e-17j)
11654,(-1.1671638979607952e-16+0j)
11655,(-1.6896177937077534e-16+0j)
11656,(7.840380282890156e-17+0j)
11657,(1.5166039003142032e-16+0j)
11658,(-7.612265285246766e-17+0j)
11659,(-4.6390451189907146e-17+0j)
11660,(1.0000000000000133+0j)
11661,(1.000000000000012+0j)
11662,(1.0000000000000113+0j)
11663,(1.000000000000001+0j)
11664,(1.0000000000000016+0j)
11665,(1.0000000000000029+0j)
11666,(1.0000000000000075+0j)
11667,(1.0000000000000095+0j)
11668,(1.0000000000000082+0j)
11669,(1.0000000000000064+0j)
11670,(1.000000000000008+0j)
11671,(1.00000000000001+0j)
11672,(1.000000000000009+0j)
11673,(1.0000000000000047+0j)
11674,(-9.977897564136861e-17+0j)
11675,(2.4606859867781506e-18+0j)
11676,(0.9999999999999947+0j)
11677,(1.0000000000000124+0j)
11678,(0.999999999999998+0j)
11679,(0.9999999999999984+0j)
11680,(0.9999999999999994+0j)
11681,(1.0000000000000002+0j)
11682,(1.000000000000006+0j)
11683,(1.000000000000001+0j)
11684,(1.0000000000000029+0j)
11685,(1.0000000000000018+0j)
11686,(1.000000000000004+0j)
11687,(1.000000000000005+0j)
11688,(1.0000000000000069+0j)
11689,(1.000000000000005+0j)
11690,(1.0000000000000042+0j)
11691,(1.000000000000008+0j)
11692,(1.0000000000000107+0j)
11693,(1.0000000000000098+0j)
11694,(0.9999999999999961+0j)
11695,(0.9999999999999964+0j)
11696,(0.9999999999999971+0j)
11697,(0.999999999999998+0j)
11698,(1.000000000000006+0j)
11699,(0.9999999999999984+0j)
11700,(0.9999999999999976+0j)
11701,(1.0000000000000002+0j)
11702,(1.0000000000000056+0j)
11703,(1.000000000000001+0j)
11704,(1.0000000000000022+0j)
11705,(1.0000000000000047+0j)
11706,(1.0000000000000029+0j)
11707,(1.0000000000000022+0j)
11708,(1.000000000000003+0j)
11709,(0.9999999999999992+0j)
11710,(1.0000000000000004+0j)
11711,0j
11712,0j
11713,(0.9999999999999971+0j)
11714,(0.9999999999999977+0j)
11715,(0.9999999999999996+0j)
11716,(1.0000000000000018+0j)
11717,(1.0000000000000004+0j)
11718,(0.9999999999999993+0j)
11719,(1.0000000000000024+0j)
11720,(-3.240841898016357e-17+0j)
11721,(0.9999999999999956+0j)
11722,(1.0000000000000024+0j)
11723,(1.0000000000000069+0j)
11724,(1.000000000000005+0j)
11725,(1.000000000000001+0j)
11726,(1.0000000000000013+0j)
11727,(1.000000000000003+0j)
11728,(-1.6145442639205736e-16+0j)
11729,(0.9999999999999953+0j)
11730,(0.999999999999996+0j)
11731,(0.9999999999999978+0j)
11732,(0.9999999999999978+0j)
11733,(0.9999999999999964+0j)
11734,(0.9999999999999972+0j)
11735,(0.9999999999999993+0j)
11736,(0.9999999999999989+0j)
11737,(0.9999999999999991+0j)
11738,(0.9999999999999973+0j)
11739,(1+0j)
11740,(1.0000000000000018+0j)
11741,(1.0000000000000047+0j)
11742,(1.0000000000000029+0j)
11743,(1.0000000000000036+0j)
11744,(1.0000000000000049+0j)
11745,(1.0000000000000042+0j)
11746,(1.0000000000000033+0j)
11747,(1.0000000000000018+0j)
11748,(0.9999999999999987+0j)
11749,(0.9999999999999996+0j)
11750,(1.0000000000000007+0j)
11751,(0.9999999999999937+0j)
11752,0j
11753,(1.8693072164060411e-16+1.7249644715624564e-17j)
11754,(1.8693072164060411e-16-1.7249644715624564e-17j)
11755,(-2.1507265044253468e-16+0j)
11756,(-5.924397547885545e-17+0j)
11757,(1.0000000000000053+0j)
11758,(1.0000000000000049+0j)
11759,(0.999999999999996+0j)
11760,(0.999999999999999+0j)
11761,(0.9999999999999983+0j)
11762,(0.9999999999999983+0j)
11763,(0.9999999999999999+0j)
11764,(1.000000000000001+0j)
11765,(0.9999999999999978+0j)
11766,(1.0000000000000062+0j)
11767,(1.0000000000000062+0j)
11768,(0.9999999999999993+0j)
11769,(0.9999999999999984+0j)
11770,(1.0000000000000033+0j)
11771,(1.0000000000000027+0j)
11772,(1.0000000000000016+0j)
11773,(0.9999999999999973+0j)
11774,(1.000000000000006+0j)
11775,(0.9999999999999966+0j)
11776,(0.9999999999999968+0j)
11777,(0.9999999999999983+0j)
11778,(1.0000000000000038+0j)
11779,(1.0000000000000024+0j)
11780,(0.9999999999999999+0j)
11781,(1.0000000000000029+0j)
11782,(1.0000000000000002+0j)
11783,(0.9999999999999984+0j)
11784,(2.428446414709167e-16+0j)
11785,(0.9999999999999944+0j)
11786,(0.9999999999999978+0j)
11787,(0.9999999999999978+0j)
11788,(0.9999999999999964+0j)
11789,(1.0000000000000056+0j)
11790,(0.9999999999999977+0j)
11791,(0.9999999999999997+0j)
11792,(1.0000000000000047+0j)
11793,(1.000000000000001+0j)
11794,(0.9999999999999983+0j)
11795,(1.0000000000000042+0j)
11796,(1.0000000000000027+0j)
11797,(1.0000000000000024+0j)
11798,(1.0000000000000049+0j)
11799,(4.7141882870555565e-17+0j)
11800,(-4.690374145916946e-17+0j)
11801,(0.999999999999998+0j)
11802,(1.0000000000000024+0j)
11803,(4.782100056186073e-17+0j)
11804,(-1.6199528957892499e-16+0j)
11805,(0.9999999999999956+0j)
11806,(0.9999999999999972+0j)
11807,(1.0000000000000062+0j)
11808,(0.9999999999999962+0j)
11809,(1.0000000000000067+0j)
11810,(1.000000000000005+0j)
11811,(1.0000000000000042+0j)
11812,(0.9999999999999978+0j)
11813,(0.9999999999999984+0j)
11814,(1.0000000000000038+0j)
11815,(1.0000000000000002+0j)
11816,(0.9999999999999996+0j)
11817,(1.000000000000003+0j)
11818,(0.9999999999999991+0j)
11819,(1.0000000000000016+0j)
11820,(1.0000000000000009+0j)
11821,(1.0000000000000009+0j)
11822,(3.1449609288704464e-16+1.4344172906441213e-16j)
11823,(3.1449609288704464e-16-1.4344172906441213e-16j)
11824,(-3.003045405243148e-16+0j)
11825,(0.9999999999999988+0j)
11826,(1.0000000000000047+0j)
11827,(1.000000000000003+0j)
11828,(1.0000000000000038+0j)
11829,(0.9999999999999972+0j)
11830,(0.9999999999999981+0j)
11831,(1.0000000000000024+0j)
11832,(0.9999999999999988+0j)
11833,(0.9999999999999994+0j)
11834,(1.0000000000000027+0j)
11835,(1.0000000000000018+0j)
11836,(0.9999999999999979+0j)
11837,(1.0000000000000064+0j)
11838,(1.0000000000000022+0j)
11839,(1.0000000000000047+0j)
11840,(1.0000000000000018+0j)
11841,(1.0000000000000036+0j)
11842,(1.0000000000000007+0j)
11843,(0.9999999999999999+0j)
11844,(1.0000000000000027+0j)
11845,(1.0000000000000002+0j)
11846,(1.0000000000000024+0j)
11847,(1.0000000000000013+0j)
11848,0j
11849,(0.9999999999999971+0j)
11850,(0.9999999999999976+0j)
11851,(0.999999999999997+0j)
11852,(0.9999999999999977+0j)
11853,(0.9999999999999983+0j)
11854,(0.9999999999999991+0j)
11855,(0.9999999999999987+0j)
11856,(0.999999999999998+0j)
11857,(1.0000000000000044+0j)
11858,(0.9999999999999993+0j)
11859,(1.0000000000000044+0j)
11860,(1.0000000000000007+0j)
11861,(1.0000000000000018+0j)
11862,(1.0000000000000042+0j)
11863,(1.0000000000000009+0j)
11864,(1.000000000000003+0j)
11865,0j
11866,(1.0000000000000058+0j)
11867,(0.999999999999997+0j)
11868,(0.9999999999999991+0j)
11869,(0.9999999999999999+0j)
11870,(1.000000000000004+0j)
11871,(1.0000000000000027+0j)
11872,(1.0000000000000004+0j)
11873,(1.0000000000000018+0j)
11874,(1.000000000000002+0j)
11875,(0.9999999999999986+0j)
11876,(0.9999999999999967+0j)
11877,(0.9999999999999998+0j)
11878,(1.0000000000000022+0j)
11879,(1.0000000000000002+0j)
11880,(0.9999999999999984+0j)
11881,(0.9999999999999996+0j)
11882,(0.9999999999999952+0j)
11883,(1.0000000000000044+0j)
11884,(1.000000000000002+0j)
11885,(9.001379608785189e-17+0j)
11886,(1.0000000000000024+0j)
11887,(0.9999999999999997+0j)
11888,(1.0000000000000013+0j)
11889,(1.0000000000000004+0j)
11890,(1.000000000000001+0j)
11891,(1.0000000000000004+0j)
11892,(1.0000000000000018+0j)
11893,(1.0000000000000007+0j)
11894,(0.9999999999999993+0j)
11895,(0.9999999999999973+0j)
11896,(0.9999999999999991+0j)
11897,(1.0000000000000002+0j)
11898,(1.000000000000003+0j)
11899,(1.0000000000000022+0j)
11900,(1.0000000000000009+0j)
11901,(1.0000000000000038+0j)
11902,(1.0000000000000013+0j)
11903,(1.0000000000000038+0j)
11904,(1.0000000000000022+0j)
11905,(1.0000000000000067+0j)
11906,(1.000000000000006+0j)
11907,(1.0000000000000007+0j)
11908,(1.0000000000000013+0j)
11909,(2.0142758921415495e-17+2.5707104201630424e-17j)
11910,(2.0142758921415495e-17-2.5707104201630424e-17j)
11911,(1.0000000000000004+0j)
11912,(1.0000000000000027+0j)
11913,(7.426387356527178e-17+0j)
11914,(-2.128674273639969e-17+0j)
11915,(-2.8668894716361637e-16+0j)
11916,(1.219463636226183e-16+0j)
11917,(0.999999999999999+0j)
11918,(0.9999999999999972+0j)
11919,(1.0000000000000078+0j)
11920,(0.9999999999999979+0j)
11921,(0.9999999999999986+0j)
11922,(1.0000000000000069+0j)
11923,(1.0000000000000036+0j)
11924,(0.9999999999999988+0j)
11925,(0.9999999999999992+0j)
11926,(0.9999999999999983+0j)
11927,(1.0000000000000018+0j)
11928,(1.000000000000005+0j)
11929,(1.0000000000000038+0j)
11930,(0.9999999999999999+0j)
11931,(0.9999999999999998+2.815664972794456e-16j)
11932,(0.9999999999999998-2.815664972794456e-16j)
11933,(1.0000000000000016+0j)
11934,(1.0000000000000036+0j)
11935,(1.0000000000000027+0j)
11936,(1.000000000000001+0j)
11937,(1.0000000000000033+0j)
11938,(1.0000000000000036+0j)
11939,(1.0000000000000009+0j)
11940,(0.999999999999999+0j)
11941,(1.000000000000002+0j)
11942,(1.0000000000000062+0j)
11943,(0.9999999999999968+0j)
11944,(0.999999999999999+0j)
11945,(0.9999999999999999+0j)
11946,(0.9999999999999992+0j)
11947,(0.9999999999999999+0j)
11948,(0.9999999999999991+0j)
11949,(0.9999999999999992+0j)
11950,(1.0000000000000029+0j)
11951,(0.9999999999999972+0j)
11952,(1.000000000000001+0j)
11953,(1.000000000000001+0j)
11954,(1.0000000000000009+0j)
11955,(1.000000000000001+0j)
11956,(1.0000000000000009+0j)
11957,(1+0j)
11958,(1.0000000000000009+0j)
11959,(1.0000000000000009+0j)
11960,(1.0000000000000016+0j)
11961,(0.9999999999999978+0j)
11962,(0.9999999999999986+0j)
11963,(0.9999999999999973+0j)
11964,(0.9999999999999993+0j)
11965,(1.0000000000000038+0j)
11966,(1.000000000000003+0j)
11967,(3.6241955096955833e-16+0j)
11968,(1.0000000000000029+0j)
11969,(1.0000000000000013+0j)
11970,(0.9999999999999978+0j)
11971,(0.9999999999999972+0j)
11972,(0.9999999999999988+0j)
11973,(0.9999999999999993+0j)
11974,(1.0000000000000022+0j)
11975,(1.000000000000003+0j)
11976,(0.9999999999999987+0j)
11977,(0.9999999999999983+0j)
11978,(0.9999999999999982+0j)
11979,(1.0000000000000009+0j)
11980,(1.0000000000000018+0j)
11981,(1.0000000000000024+0j)
11982,(1.000000000000001+0j)
11983,(0.9999999999999999+0j)
11984,(0.999999999999998+0j)
11985,(1.0000000000000036+0j)
11986,(1.0000000000000022+0j)
11987,(1.0000000000000009+0j)
11988,(0.9999999999999991+0j)
11989,(1.0000000000000016+0j)
11990,(1.0000000000000009+0j)
11991,(1.0000000000000024+0j)
11992,(1.000000000000002+0j)
11993,(0.9999999999999981+0j)
11994,(1.0000000000000002+0j)
11995,(0.9999999999999982+0j)
11996,(0.9999999999999976+0j)
11997,(0.999999999999999+0j)
11998,(1.0000000000000016+0j)
11999,(1.0000000000000018+0j)
12000,(1.0000000000000016+0j)
12001,(1.0000000000000024+0j)
12002,(0.9999999999999993+5.027579778255829e-16j)
12003,(0.9999999999999993-5.027579778255829e-16j)
12004,(0.9999999999999992+0j)
12005,(1.0000000000000002+0j)
12006,(1.0000000000000022+0j)
12007,(0.9999999999999989+0j)
12008,(0.9999999999999979+0j)
12009,(0.9999999999999992+0j)
12010,(0.9999999999999986+0j)
12011,(0.9999999999999994+0j)
12012,(0.9999999999999993+0j)
12013,(0.9999999999999981+0j)
12014,(0.9999999999999997+0j)
12015,(1.0000000000000013+0j)
12016,(1.0000000000000009+0j)
12017,(1.000000000000002+0j)
12018,(0.9999999999999997+0j)
12019,(0.9999999999999986+0j)
12020,(0.9999999999999979+0j)
12021,(1.0000000000000007+0j)
12022,(0.9999999999999989+0j)
12023,(1.0000000000000004+0j)
12024,(1.000000000000001+0j)
12025,(1.0000000000000007+0j)
12026,(1.0000000000000016+0j)
12027,(1.0000000000000009+0j)
12028,(0.9999999999999989+0j)
12029,(0.9999999999999996+0j)
12030,(0.9999999999999986+0j)
12031,(1.0000000000000007+0j)
12032,(1.5448789253304731e-16+0j)
12033,(1.0000000000000018+0j)
12034,(0.9999999999999999+0j)
12035,(1.0000000000000002+0j)
12036,(1.0000000000000022+0j)
12037,(1.0000000000000013+0j)
12038,(-2.66041368000798e-17+0j)
12039,(1.0000000000000009+0j)
12040,(0.9999999999999969+0j)
12041,(1.0000000000000009+0j)
12042,(0.9999999999999986+0j)
12043,(0.9999999999999988+0j)
12044,(0.9999999999999997+0j)
12045,(1.0000000000000013+0j)
12046,(0.9999999999999993+0j)
12047,(1+0j)
12048,(0.9999999999999999+0j)
12049,(0.9999999999999992+0j)
12050,(0.9999999999999991+0j)
12051,(1.000000000000002+0j)
12052,(1.000000000000001+0j)
12053,(0.9999999999999978+0j)
12054,(1.0000000000000016+0j)
12055,(1.0000000000000004+0j)
12056,(1.0000000000000002+0j)
